Id,"('IN&external&0', 'IN&external&0', 'IN&external&0', 'IN&external&0')","('OUT&internal&call', 'OUT&internal&call', 'OUT&internal&call', 'OUT&internal&call')","('IN&internal&call', 'IN&internal&call', 'IN&internal&call', 'IN&internal&call')","('IN&internal&call', 'IN&internal&call', 'IN&internal&call', 'OUT&internal&call')","('IN&internal&call', 'IN&internal&call', 'OUT&internal&call', 'OUT&internal&call')","('IN&internal&call', 'OUT&internal&call', 'OUT&internal&call', 'OUT&internal&call')",Txn_len,N_investments,N_payments,D_index,Avg_investment,Std_investment,Avg_payment,Std_payment,Investment_times,Payment_times,Investment_payment_rate,Txn_period,N_creator,N_investor,N_other
9c189afcdb73ada69323ba2f6c7356b005c9&0xfde889c9354d09cec72845e76a0d9f97f4686f7a,0,0,0,0,0,0,1,0.0,0.000497757077904,-0.000497757077904,0.0,0.0,0.000497757077904,0.0,0,1,0.0,0,0,0,1
98f08a88ae91ee4f86f7a2a0cb5c90345709&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
e4d035c89ac2cee3422dcf4eeb3c083f086c&0x867ffb5a3871b500f65bdfafe0136f9667deae06,0,0,0,0,0,0,1,0.0,0.48756194712,-0.48756194712,0.0,0.0,0.48756194712,0.0,0,1,0.0,0,0,0,1
40da9d78cb9618ce752362c2ea73111df27a&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.692316338777589,-0.692316338777589,0.0,0.0,0.692316338777589,0.0,0,1,0.0,0,0,0,1
250d68172998605436dd677252e857d4410d&0xc58492b3b14f658adff566c988029308505f81b5,0,0,0,0,0,0,1,0.0,0.08,-0.08,0.0,0.0,0.08,0.0,0,1,0.0,0,0,0,1
8960304ae2eed39af16b7ecdd2d1294328e7&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.137120581502943,-0.137120581502943,0.0,0.0,0.137120581502943,0.0,0,1,0.0,0,0,1,0
da461bcc131c5f89c0ea559436f639912cbd&0x7ff4f0382cfce13b64dee75f9fe2174f90b26fa5,0,0,0,0,0,0,1,0.0,0.0273,-0.0273,0.0,0.0,0.0273,0.0,0,1,0.0,0,0,0,1
2180ab67d8f3ac286181cf80d7629f0d36cd&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,0,0,0,0,0,0,1,0.0,0.49646385852,-0.49646385852,0.0,0.0,0.49646385852,0.0,0,1,0.0,0,0,0,1
d8fb3b5778f99e021afa2e41e0614af6af11&0x3fe9509fff68f297d83565d8a3a243d4e93ce3cf,20,0,0,0,0,0,24,6.4331599616677355,0.0,6.4331599616677355,0.26804833173615566,0.6810500263449082,0.0,0.0,24,0,25.0,3311796,0,0,0
52c16318a4c4b545bb61a49ccab29bde6c0d&0x8a883a20940870dc055f2070ac8ec847ed2d9918,0,0,0,0,0,0,1,0.0,0.306563211625165,-0.306563211625165,0.0,0.0,0.306563211625165,0.0,0,1,0.0,0,0,0,1
76443119a942de498590fe1f2454d7d4ac0d&0x87cde1d298de147005d21900fc5958682a611b70,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,3736202,0,0,0
a3c465b6f9de25c41cdbf53cecc4f5f404c9&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
226305a3377194bc5a916375a81ffc894d04&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0,0,0,0,0,0,1,0.0,0.067976328937,-0.067976328937,0.0,0.0,0.067976328937,0.0,0,1,0.0,0,0,0,1
0a78869e79465e15f254958c38af8e904074&0xb547027a4ccd46ec98199fa88aaedf5aa981db26,0,0,0,0,0,0,3,0.0,0.016843749999999,-0.016843749999999,0.0,0.0,0.0056145833333329995,0.004370186101586521,0,3,0.0,125284,0,3,0
8aa4b675d3dbf3b43bb1332458e324b81933&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,0,3,0,0,0,0,7,0.0,0.22173333401639,-0.22173333401639,0.0,0.0,0.031676190573770004,0.021322841137349155,0,7,0.0,3274875,0,5,2
763de5f2d8abb13fb359c5bf2f5ed31a2655&0xaf6de38ffc92e0d52857f864048d7af2f345a3cf,0,1,0,0,0,0,5,0.0,0.11279778988110399,-0.11279778988110399,0.0,0.0,0.0225595579762208,0.03957914520355657,0,5,0.0,260449,0,0,5
e776880c02933d47db1b9fc05908e5386b96&0xb2277f86c9bc71d7fdd3bdb9d52611ea71c979c7,2,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,7.0,265501,0,0,0
8254e2b7017be4f22f0a866ed6474de1c7cf&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.169,-0.169,0.0,0.0,0.169,0.0,0,1,0.0,0,0,0,1
7f5cbb3f1d46d4539f4747cf3ca0ff29a8f7&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0,2,0,0,0,0,6,0.0,0.49766155770795506,-0.49766155770795506,0.0,0.0,0.08294359295132585,0.06195958379040682,0,6,0.0,5543053,0,2,4
5a4f8541a653341d00dfc11a7e7dd59492ce&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.1,-0.1,0.0,0.0,0.1,0.0,0,1,0.0,0,0,0,1
08b1291d4307652592c29bff7d51f1ad83d7&0x51ee25029d882e9cc43c7321bee1cfd80873a1e7,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,1
e6c54dbc68db5db3a091b171a77407ff7ccf&0xa7a215e622e9e53fe327ae15f27f8534becad3bd,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
db514e1053079f0cfb07fae2294a008afdda&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0,0,0,0,0,0,1,0.0,1.146,-1.146,0.0,0.0,1.146,0.0,0,1,0.0,0,0,0,1
2293bccece24ab4df40678576f9dab63f823&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.2,-0.2,0.0,0.0,0.2,0.0,0,1,0.0,0,0,0,1
77961db50a820ef6341011bebfe8e7be6efe&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.190656334985792,-0.190656334985792,0.0,0.0,0.190656334985792,0.0,0,1,0.0,0,0,1,0
cf79ade5e2c49b9e30d795517a81e0bf00b8&0x1f91a94df5631419fbd1eb40dabd1ae39ba633b0,2,0,0,0,0,0,6,23.507110225275472,0.0,23.507110225275472,3.9178517042125787,5.918492966481361,0.0,0.0,6,0,7.0,41518,0,0,0
a71b1d01849c0a95490cc00559717fcf0d1d&0x6192855496c4d962525339199d25f0cfbdef52cd,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
bb7c33fd892c1e9143104c24d25607e639e5&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396,0,22,0,0,0,0,26,0.0,0.9011960237951298,-0.9011960237951298,0.0,0.0,0.034661385530581915,0.0006598225030613212,0,26,0.0,2212437,0,0,26
4e34ab7af2b6dce6e84d23dc0e6a0a20aecb&0xaaab2ec23dd5dd9602e631b8399fa94c9d134b3a,0,0,0,0,0,0,1,0.0,8.0,-8.0,0.0,0.0,8.0,0.0,0,1,0.0,0,0,1,0
3a20940870dc055f2070ac8ec847ed2d9918&0x08b48ca6c8805f9589a54a6879f7f65493a14c05,0,0,0,0,0,0,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1,0,2.0,0,0,0,1
3d37d84b1fea4341e9794736440dc381909b&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,2,0.0,0.10340766628662801,-0.10340766628662801,0.0,0.0,0.051703833143314004,0.051652616865368935,0,2,0.0,182332,0,2,0
2234fbcd89cfb3ee32f4183e5a35bc9a4f96&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,0,2,0,0,0,0,6,0.0,0.533364344262292,-0.533364344262292,0.0,0.0,0.08889405737704865,0.08916663829572329,0,6,0.0,3282532,0,3,3
8f2d746113d0696ce89b35f0d8bf88e0aeca&0x12dfa29a241df64c785b9eeed40d508864cba49c,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,2659542,0,0,0
cf715894d038f206d48eb49e113a2db68a3a&0x755cdba6ae4f479f7164792b318b2a06c759833b,0,0,0,0,0,0,1,0.0,4.764928722040133,-4.764928722040133,0.0,0.0,4.764928722040133,0.0,0,1,0.0,0,0,1,0
10771af9ca656af840dff83e8264ecf986ca&0xcc66a70341dd32bd88022cb20520df50f3dcea72,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
09c7dbd6c95ae33ecdaf0552b0b8d02db3e7&0x21ba33aa471aa8a4f4cb916048bf60a96990c256,0,0,1,1,1,1,8,0.00435,0.00435,0.0,0.0010875,0.0009698582370635412,0.0010875,0.0009698582370635412,4,4,1.0,3207117,0,0,8
39ac676ed1c67a2b268ad7f1e58826e5b0af&0x10d6031ade9200962c55655773f571e195a28c13,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
2334f23dda977cab8829669e2a48420ea7e3&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.011024285398628,-0.011024285398628,0.0,0.0,0.011024285398628,0.0,0,1,0.0,0,0,1,0
ca6e6132906cace245ea587dbeb55e7fb4fa&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.047,-0.047,0.0,0.0,0.047,0.0,0,1,0.0,0,0,0,1
3a15eb60672687c32492b62ed3e10e149ec6&0x1347bbc2fad1030f3d956c62681e755096dc2074,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,1
757e8ec112444c601091999d277e558e8469&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
e776880c02933d47db1b9fc05908e5386b96&0x9124131ae04b187285bff9939649d112f4310991,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
f8112b2491718855f01a01a60462cc97a0d5&0x4613e84e4a37ee27256d7ea36d0199947be4d5ae,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,1
90849234561289150a00889d59bf17f74ac5&0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b,0,0,0,0,0,0,1,0.0,0.01316,-0.01316,0.0,0.0,0.01316,0.0,0,1,0.0,0,0,0,1
244b988a513c945973defa05de933b23fe1d&0x98dacff3852ac4cb735011530e5ac133eddd6e67,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,5153,0,0,0
f91c5b96d341ba781688b42cc85f16833a00&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,0,0,0,0,0,0,1,0.0,0.02,-0.02,0.0,0.0,0.02,0.0,0,1,0.0,0,0,0,1
3a20940870dc055f2070ac8ec847ed2d9918&0xa9ec4a4f7649fccb8250ab38dbbc0d13a62e0928,0,0,0,0,0,0,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1,0,2.0,0,0,0,1
e8e665f6267aa862ff52eb6d4913dc4bab6b&0xe1c9a03cf690256ff7738cbd508c88cf5238a535,0,0,0,0,0,0,4,0.0,0.016027123622536,-0.016027123622536,0.0,0.0,0.004006780905634,0.002951785410568462,0,4,0.0,647592,0,0,4
544f6c413a555f309bf76260d1e02377c02a&0xeffbcbabe8e4609e7eb474e0e4147e1fb8530bf3,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,455,0,0,0
e776880c02933d47db1b9fc05908e5386b96&0x4da9cb958ba8419cbe99225c1fe538cb09598885,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
623537463433413265663135633732303837&0xbf91b27fec3146a1b36069f92337a0ea330725df,0,0,0,0,0,0,3,0.0,0.0019003176799999998,-0.0019003176799999998,0.0,0.0,0.0006334392266666666,0.0005352935143856706,0,3,0.0,1069,0,0,3
221ad8d3f1624e5b5bab9e31d94ff8762135&0xb2816223fddc21aca553ba208c7b7a13b27c207c,0,8,0,0,0,0,12,0.0,0.09158412847222001,-0.09158412847222001,0.0,0.0,0.007632010706018335,0.002783935840255793,0,12,0.0,2459232,0,0,12
bbe5ce652491985342e85428eb1b07bc6c64&0x55c52ec94244095036bcaf4612aea93a12c63e2e,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
499b587276899f517385548266a621b0a65e&0xaf6de38ffc92e0d52857f864048d7af2f345a3cf,0,0,0,0,0,0,1,0.0,0.067571488824045,-0.067571488824045,0.0,0.0,0.067571488824045,0.0,0,1,0.0,0,0,0,1
eff11ca3703f38063c6765ed2c0b162c8633&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e&0xc236c6040fb69e5437400d924b2ad8cfdc03385b,0,0,0,0,0,0,3,0.1,0.0,0.1,0.03333333333333333,0.05773502691896259,0.0,0.0,3,0,4.0,437908,0,0,0
4504cd79c5d2696ea0030a8dd4e92601b82e&0xee530d0deea3296f0e8d4534925dca48d6420efd,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,6.0,1314956,0,0,0
31e4931e6e473ac4f938b991e8473acab314&0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678,0,7,0,0,0,0,11,0.0,0.109547208333329,-0.109547208333329,0.0,0.0,0.009958837121211726,0.003944217090205835,0,11,0.0,2321154,0,0,11
45769cb35d744f8d2f8681aa3053aa8390d9&0x867ffb5a3871b500f65bdfafe0136f9667deae06,0,0,0,0,0,0,1,0.0,34.180058362752,-34.180058362752,0.0,0.0,34.180058362752,0.0,0,1,0.0,0,0,0,1
083b6a022099003e3d035fed48b9a58296e5&0xf0fd401e8b50e74fb0aef9763d0abeeac95db406,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,1
34d3b8d450b6bab109c252df3da286d73ce4&0x18b1329edaa7d8675ae3e1b3ca8b42009b136d8f,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
3a20940870dc055f2070ac8ec847ed2d9918&0x1b8a7805b3cad8c5759d101e4040f50fef6422db,0,0,0,0,0,0,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1,0,2.0,0,0,0,1
65c1cf653ce9329394cbf72d7f3251ae7016&0x459f7854776ed005b6ec63a88f834fdab0b6993e,0,0,0,0,0,0,1,0.0,8.6e-07,-8.6e-07,0.0,0.0,8.6e-07,0.0,0,1,0.0,0,0,0,1
de3c5ceb81b9458bc30fe5110ee7a988f913&0x80e4f014c98320eab524ae16b0aaf1603f4dc01d,0,0,0,0,0,0,3,0.0,0.044490618095026,-0.044490618095026,0.0,0.0,0.014830206031675333,0.009884772149357667,0,3,0.0,89349,0,3,0
7287c3c018d07808978a2cd7f460beabbb26&0x2f6321db2461f68676f42f396330a4dc4a8f49df,0,0,0,0,0,0,1,0.0,0.0002,-0.0002,0.0,0.0,0.0002,0.0,0,1,0.0,0,0,0,1
60b402c7d28f2e129dd5e5334d4b4b9f48b2&0x867ffb5a3871b500f65bdfafe0136f9667deae06,0,0,0,0,0,0,1,0.0,0.042279050592,-0.042279050592,0.0,0.0,0.042279050592,0.0,0,1,0.0,0,0,0,1
5609a7b84e8842732deb08f56c3e21ac6f8a&0x71847577ae57ca5487fadc5201cfdff3983ee9a4,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
cf79ade5e2c49b9e30d795517a81e0bf00b8&0xf98a39456903cfde206603bdd1e1d4227dbe1243,0,0,0,0,0,0,3,0.160596605451973,0.0,0.160596605451973,0.05353220181732433,0.09272049338863672,0.0,0.0,3,0,4.0,312285,0,0,0
a158251a4e39cbe4623d6aaf2598034590f5&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
7c1f0039f5d38770e15f8043b3dd26da5e8f&0xbca84db15bf09da27555cec5825dfcfbd9072d9c,7,0,0,0,0,0,11,1.02,0.0,1.02,0.09272727272727273,0.2101947149236112,0.0,0.0,11,0,12.0,2487776,0,0,0
ce16da2877f8c9e00544c93b62ac40631f16&0x7bcdd64a5aa6cd74b4a960f2c4b96e01438232e4,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
d4a92357cb1f11e8a043e30c5236fc41b5c3&0x8a883a20940870dc055f2070ac8ec847ed2d9918,0,0,0,0,0,0,2,0.0,0.012918722361224,-0.012918722361224,0.0,0.0,0.006459361180612,0.005657233721078765,0,2,0.0,959573,0,0,2
bcafe283204fd1af5dd5a6a789582d1ad0b4&0x2956356cd2a2bf3202f771f50d3d14a367b48070,0,0,0,0,0,0,1,0.0,0.1,-0.1,0.0,0.0,0.1,0.0,0,1,0.0,0,0,1,0
f51c888972c908cfacf59b47c1afbc0ab8ac&0x43ed43c6f5e5f1ae4a2171657b02a35260f0d348,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
eb1f2c37645be61d73953035360e768d81e6&0xe51d5ed568b3d1b998ee5d87aa0f860727ede3cc,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,34,0,0,0
ad9bf2f06b5c100c97a7717eb5695f5e16ab&0xb2816223fddc21aca553ba208c7b7a13b27c207c,0,4,0,0,0,0,8,0.0,0.018425632101543996,-0.018425632101543996,0.0,0.0,0.0023032040126929995,4.636243505641992e-19,0,8,0.0,2157299,0,0,8
fdd48b5b474bb2746e58c51ead2c61990e74&0xb1690c08e213a35ed9bab7b318de14420fb57d8c,0,0,0,0,0,0,1,0.0,0.012145853396811,-0.012145853396811,0.0,0.0,0.012145853396811,0.0,0,1,0.0,0,0,0,1
6df1c992b16688ebaea260ecd47c389f230a&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b,0,9,0,0,0,0,13,0.0,1.688721898305081,-1.688721898305081,0.0,0.0,0.12990168448500622,0.11450314772184349,0,13,0.0,2061790,0,2,11
9e83ac4c30d3f1bad61f423c9835c781f232&0x2f6321db2461f68676f42f396330a4dc4a8f49df,0,0,0,0,0,0,1,0.0,0.0002,-0.0002,0.0,0.0,0.0002,0.0,0,1,0.0,0,0,0,1
efc140725a3a9a99f880f9c3406b60cf4d2e&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.011686073177319,-0.011686073177319,0.0,0.0,0.011686073177319,0.0,0,1,0.0,0,0,1,0
2414fe14cf489c7a21cac78509f4bf8cd7c0&0x6db461bf111fcafc2ea7c1c016e089012bc46ec7,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
be6f13a1182e4a4b6140cb7bf2025d28e41b&0x99fb87084a765edfd837451bbca8efba2476597a,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
76d8561875126079199508dbe7857fe5f844&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0,0,0,0,0,0,1,0.0,2.3,-2.3,0.0,0.0,2.3,0.0,0,1,0.0,0,0,0,1
f320329d0bb9f15f085ff1fa7ace8e030614&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
cfc4607422648a569c8764ce2c4e6f1b61d0&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,2.692170241668021,-2.692170241668021,0.0,0.0,2.692170241668021,0.0,0,1,0.0,0,0,0,1
80f8948d70a8e51c303851180f28f2012a46&0x867ffb5a3871b500f65bdfafe0136f9667deae06,0,0,0,0,0,0,1,0.0,0.042590433888,-0.042590433888,0.0,0.0,0.042590433888,0.0,0,1,0.0,0,0,0,1
273d3ef459eec87db70f0c2367fcd452697a&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.044,-0.044,0.0,0.0,0.044,0.0,0,1,0.0,0,0,0,1
db3c7a2e3b8aca6e6f78180f7013575392a3&0xdc495b408dd84e11e1b2e521b8fac371ffc00b1c,0,0,0,0,0,0,1,0.000615,0.0,0.000615,0.000615,0.0,0.0,0.0,1,0,2.0,0,0,0,1
66c945e31e0de4e2e03220d45b37185f3aea&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,2,0.0,0.024640408967748002,-0.024640408967748002,0.0,0.0,0.012320204483874001,0.016876875218930564,0,2,0.0,14900,0,1,1
cf79ade5e2c49b9e30d795517a81e0bf00b8&0x406e163d8502da8ef4b09d05e4488eb8ee3b2129,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
2c46c1832ed9056209118cc2d11307dc2445&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
a0d397db942a1083a4af9c6074ab63bc8c8b&0x144f9ee221087009d3d11a020350ef666b875a25,3,0,0,0,0,0,7,1.0,0.0,1.0,0.14285714285714285,0.3779644730092273,0.0,0.0,7,0,8.0,2318497,0,0,0
b2ac1114ff327773c6a1b35c881d4de4445c&0xb2816223fddc21aca553ba208c7b7a13b27c207c,0,26,0,0,0,0,30,0.0,0.29797329893859803,-0.29797329893859803,0.0,0.0,0.009932443297953267,0.0035340869331143853,0,30,0.0,2655632,0,0,30
70fdbe2ba4cf95131626614a1763df805b9e&0x98694e5a4d72b4a40777ab1e196bbfa5d9ad14da,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
1c93badfbc31d158b04cfcb03c2176241818&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,2,0.0,0.080674472300308,-0.080674472300308,0.0,0.0,0.040337236150154,0.050422513112724346,0,2,0.0,676236,0,2,0
aa3b83a3e4e7171d2dd73cdbd8ef5dae4012&0x422f8015c5d8168edee923749701360a8a4d0703,0,0,0,0,0,0,3,0.0,8.600000000000001,-8.600000000000001,0.0,0.0,2.866666666666667,1.3316656236958788,0,3,0.0,2712,0,0,3
aaef52de581c0c5d836c30ede0c0343822a1&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.13,-0.13,0.0,0.0,0.13,0.0,0,1,0.0,0,0,0,1
09abb7b72b682543448ead15aec90dfa3906&0xe1c9a03cf690256ff7738cbd508c88cf5238a535,0,0,0,0,0,0,3,0.0,0.006433547048584,-0.006433547048584,0.0,0.0,0.0021445156828613335,0.0006834962547319307,0,3,0.0,703354,0,0,3
5a532dbf379c5bf67fd3315bb85a92a51e4d&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.204487280728596,-0.204487280728596,0.0,0.0,0.204487280728596,0.0,0,1,0.0,0,0,1,0
54b3f0ece07253f6f4ed4e249134dcd91719&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
4b287ea77a14970f1c0c8682a80a9468dbb3&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.623725410583009,-0.623725410583009,0.0,0.0,0.623725410583009,0.0,0,1,0.0,0,0,1,0
444562f5fdae71a969ceb2de198ada0ffd28&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
dbc9a1e0c1f575378d601db3326d472430c4&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.025,-0.025,0.0,0.0,0.025,0.0,0,1,0.0,0,0,0,1
e2f77d4795360e293d3e9e989b077506ef16&0xaaab2ec23dd5dd9602e631b8399fa94c9d134b3a,0,0,0,0,0,0,1,0.0,0.8,-0.8,0.0,0.0,0.8,0.0,0,1,0.0,0,0,1,0
b271b0535d15fa49932daba31ba612b52946&0x8fc01112bfada556761a872f9f5c3d56ffdeb32f,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4.0,34726974,0,0,0
ab1d038254e9531d44c9d3eb5a55a6db7542&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.008088424689713,-0.008088424689713,0.0,0.0,0.008088424689713,0.0,0,1,0.0,0,0,1,0
8fdfff69bc3476fb3cfd6f34e8cfabf2a9f0&0x459f7854776ed005b6ec63a88f834fdab0b6993e,0,0,0,0,0,0,1,0.0,1e-06,-1e-06,0.0,0.0,1e-06,0.0,0,1,0.0,0,0,0,1
2f2ffbf03e0b14e416c05ab55ae8be673073&0x8da9ccf44fa08f651b71fa76f4ed41796b428f61,0,0,0,0,0,0,1,0.0,0.564602025931717,-0.564602025931717,0.0,0.0,0.564602025931717,0.0,0,1,0.0,0,0,0,1
d89aaeef1a16b4ae72818c4c3fbca4af21a1&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
62411ce5c6e39ef46846ef1771eae80e0f21&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,0,11,0,0,0,0,15,0.0,0.256539672131141,-0.256539672131141,0.0,0.0,0.017102644808742733,0.011875339540813452,0,15,0.0,1795023,0,11,4
a49cf12103563d2bff6b0997ea0d9b0e5407&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396,0,0,0,0,0,0,4,0.0,1.7424999999999997,-1.7424999999999997,0.0,0.0,0.43562499999999993,0.5275680742014879,0,4,0.0,522378,0,0,4
3a20940870dc055f2070ac8ec847ed2d9918&0xc390953a50208b7ed2bfc26589f77d64a6905ac5,0,0,0,0,0,0,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1,0,2.0,0,0,0,1
2aa0ed9d87884fac93b22e6c03506f1d35ff&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.15,-0.15,0.0,0.0,0.15,0.0,0,1,0.0,0,0,0,1
