Id,"('IN&external&0', 'IN&external&0', 'IN&external&0')","('OUT&internal&call', 'OUT&internal&call', 'OUT&internal&call')","('IN&internal&call', 'IN&internal&call', 'IN&internal&call')","('OUT&internal&call', 'OUT&internal&call', 'IN&internal&call')","('OUT&internal&call', 'IN&internal&call', 'IN&internal&call')",Txn_len,N_investments,N_payments,D_index,Avg_investment,Std_investment,Avg_payment,Std_payment,Investment_times,Payment_times,Investment_payment_rate,Txn_period,N_owner,N_creator,N_other
27d07fc17907b4db788e5adf2ed424addff6&0x095cd0ef14cf9342c2bb22740379b8e3d90a54a9,1,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5.0,1653944,0,0,0
d971895edc438f465c17db6992698a52318d&0xc5c701636deb3c4f9a68fb3779282c1d2f57fd6b,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
631e6947bccd0658ca9e38d7a25786945eae&0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678,0,1,0,0,0,4,0.0,0.10745758333333201,-0.10745758333333201,0.0,0.0,0.026864395833333003,0.028468677316253393,0,4,0.0,2199193,0,0,4
0f036ed4788f63fc0fee32873d6a7487b908&0x8038339ca5c71a11eb321986bf7acd1282da84d5,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
cf79ade5e2c49b9e30d795517a81e0bf00b8&0x54a203057b14cc58a3e9b96e91537fb97305856e,1,0,0,0,0,4,3.25555405855555,0.0,3.25555405855555,0.8138885146388875,1.627777029277775,0.0,0.0,4,0,5.0,218126,0,0,0
cf79ade5e2c49b9e30d795517a81e0bf00b8&0x0517a54cbbc7a7edc622890488a6275419da4fd7,6,0,0,0,0,9,10.0,0.0,10.0,1.1111111111111112,3.3333333333333335,0.0,0.0,9,0,10.0,395992,0,0,0
2414fe14cf489c7a21cac78509f4bf8cd7c0&0xb5486eb897ea5398d4872aa4a0c2b68d63a1cb9c,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
75f648430679a709e98d2b0cb6250d2887ef&0xa1152bd403fd143f924a7ecfddf82cf9c4e80752,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
4a6b4ccb1b6faa2625fe562bdd9a23260359&0x3977dceb5cfa1cc84f53253af04bfb7fcea8d4c6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
68dde1a0f7382af07efa8ef384b295c55870&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,0,0,0,0,0,3,0.0,0.0141029035,-0.0141029035,0.0,0.0,0.004700967833333333,0.0026245364805269245,0,3,0.0,399662,0,0,3
1d7a8b4d1cc947138d9e4aca5d3cde33a170&0x6c4c72edfe034c44196ccd3d973a216a6503229a,0,0,0,0,0,2,0.49,0.0,0.49,0.245,0.2050609665440988,0.0,0.0,2,0,3.0,3424,0,0,0
682a3dd517052d7ace7292aa11a8def1c664&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
6bc37698130363080e608691402fbe38a48e&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
b790e05390fc8295f4d3f60332c93bed42e2&0x992d9b34959389fa68901cd67e37a6b1423ae0c5,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
8504c1b32bf1557b16c238b2e01fd3149c17&0x03a3e1c739535716f9f80c83cb256a897c9018c6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
7c1f0039f5d38770e15f8043b3dd26da5e8f&0x6348a1f1ff6c4aa9f0bca961d6549f995ec23d81,5,0,0,0,0,8,2.965,0.0,2.965,0.370625,0.6864839895126054,0.0,0.0,8,0,9.0,2453341,0,0,0
ea43baa3f7a6f765f14f10a1a1b08334ef45&0x153e372b390824c2b37ecee7945ec46b25ce415d,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
195be011c47833540f78fefcd827997fd40f&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,0,19,0,0,0,22,0.0,0.323578983050837,-0.323578983050837,0.0,0.0,0.014708135593219863,0.004445583586886672,0,22,0.0,2129802,0,0,22
2489571d322189246dafa5ebde1f4699f498&0x85c3b0b57cb99c224d8a929864b160ef3989e65e,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,2203,0,0,0
35ee20e40f019e7e7c00386ab2ef42d66d1e&0x0537544de3935408246ee2ad09949d046f92574d,5,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,9.0,67583,0,0,0
e6c54dbc68db5db3a091b171a77407ff7ccf&0xa591da47f3faf9afe8c543c4b85390147b0aea03,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
75f648430679a709e98d2b0cb6250d2887ef&0x0f10230df7e8ee1339b3706622952a512ded100a,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
7c1f0039f5d38770e15f8043b3dd26da5e8f&0x15ae833bec671ec61b3bea9fc6b90701943c7555,2,0,0,0,0,5,0.29070704999999997,0.0,0.29070704999999997,0.05814140999999999,0.08663963396163617,0.0,0.0,5,0,6.0,1675896,0,0,0
e6c54dbc68db5db3a091b171a77407ff7ccf&0x92cffec81b64a53dae3bc9cca2624cb645fa8e6f,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
7c1f0039f5d38770e15f8043b3dd26da5e8f&0x466c5b34a5c1c16f0932f46d4c470f1b5849fc89,3,0,0,0,0,6,1.9300000000000002,0.0,1.9300000000000002,0.3216666666666667,0.5390516363639635,0.0,0.0,6,0,7.0,2411624,0,0,0
18dea74045e822352ce4b3ee77319dc5ff2f&0x550ddc4c5a3364568fceecb42b873d40def21baa,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
244b988a513c945973defa05de933b23fe1d&0xa8e378e6d8802a1652175e9b7c4496eeabfd653e,0,0,0,0,0,2,12.0,0.0,12.0,6.0,8.48528137423857,0.0,0.0,2,0,3.0,40728623,0,0,0
e776880c02933d47db1b9fc05908e5386b96&0x424297fbd9aaa6d404e117d285aa4bf4ca9f4740,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
98298f7c69fc14610bf71d5e02c60792894c&0x27678766d3f1b341aec6c76bc8644f4925d5cea6,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
cf79ade5e2c49b9e30d795517a81e0bf00b8&0xb1bbfadab580d3ce50635cc10c7a3e69d8aa026e,0,0,0,0,0,3,0.21000000000000002,0.0,0.21000000000000002,0.07,0.11269427669584646,0.0,0.0,3,0,4.0,11475,0,0,0
373c12ec51841c41a795d4101fbbb1f5233d&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396,0,0,0,0,0,3,0.0,0.7225,-0.7225,0.0,0.0,0.24083333333333334,0.2416652298807864,0,3,0.0,493517,0,0,3
2489571d322189246dafa5ebde1f4699f498&0x47f713cbaf1e538a55c3839e7023083d5ceb4fd4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
e776880c02933d47db1b9fc05908e5386b96&0x52d4603203f9eee362e40ff47e83ff10c3ab5b64,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
2fb29fb7d3cfee444a200298f468908cc942&0x9cf4001edda8a9fcce6f80c3bc2bca6751319ed1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
dbc135c9f3f941c50ba73f6b0a026dbef7a2&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
a6e47849629b7245dfa1ca21d94cd15878ef&0x3c9c530d684a99cc39388c644f21ebeeb61c2839,0,0,0,0,0,2,0.011,0.0,0.011,0.0055,0.006363961030678928,0.0,0.0,2,0,3.0,1433904,0,0,0
d6a684596df334f9d2c3f7c9f199fac7705d&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
51e5fb471209f3ebc1c68bdf4bf61bdac406&0xaaab2ec23dd5dd9602e631b8399fa94c9d134b3a,0,0,0,0,0,1,0.0,14.0,-14.0,0.0,0.0,14.0,0.0,0,1,0.0,0,0,0,1
fe85482757d3f95995bbde7120f23dffa2af&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,0,0,0,0,1,0.0,26.44413018,-26.44413018,0.0,0.0,26.44413018,0.0,0,1,0.0,0,0,0,1
75f648430679a709e98d2b0cb6250d2887ef&0x1f79f3ad88d7269b429310d2732d1289fa2f98d5,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,1901771,0,0,0
4b686aa8c04921397c5807db9ecedba00a4c&0xe89d1008d3f96bd90dcd801c7cc85c6c81ad0f3b,0,0,0,0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
17d06d76dd49525d3a3813153527a0ef7b5e&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,1,0,0,0,4,0.0,0.5663,-0.5663,0.0,0.0,0.141575,0.20429534788307507,0,4,0.0,2295127,0,0,4
b790e05390fc8295f4d3f60332c93bed42e2&0xf3f1d39405c6f6c1481658372b2fb22a0a0652d7,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
3500a7abfb178b274fd89f2469c264951e1f&0x727904d80c5bdd4a7d7341e22e4b756a81f8eb52,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,43815,0,0,0
5ad35c671a87207d88fc11d593ac0c8415bd&0x3b45d712091b0688ad55cd33847fa6f0270f2822,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,72877,0,0,0
8ac6be152c0caf167af2aac26d5edc0f3c25&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
78f2ef2fd937bfca696cabaf9a779f59b3ed&0x91684f7d2dc0625bfecbf23d40d45f1e5e2cfaea,6,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,10.0,8150690,0,0,0
46664161c86d6cb961856bdbf15fe8a8ad19&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,1,0.0,0.006736170671583,-0.006736170671583,0.0,0.0,0.006736170671583,0.0,0,1,0.0,0,0,0,1
d971895edc438f465c17db6992698a52318d&0x4cd80804ae00d4ed5190286b8361674e69e15704,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,10427900,0,0,0
32d1beb29cc949d75d61415fd00279f84dc2&0xf01f9da8ac78d2407386550cda5fb24b7457a590,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
544f6c413a555f309bf76260d1e02377c02a&0x147c59fad8d5f7a79e1c688e3c2c8a1baa6b521c,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
2fb29fb7d3cfee444a200298f468908cc942&0x00dd8a8b0cf9d2582a416c86afc2f7f43c3c8006,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
8f78238b663bf0e257ce6365d826ce636338&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
70a7388c05ee4e7af3d01d8c722b0ff52374&0xaabee296dc0e37cc890819694ecb25ecde043629,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
45b1eb6a40fee7f75b9004d11673c39afdde&0x422866a8f0b032c5cf1dfbdef31a20f4509562b0,0,0,0,0,0,1,0.0,0.0002325986,-0.0002325986,0.0,0.0,0.0002325986,0.0,0,1,0.0,0,0,0,1
69d8d51110d937c0762120248bcd520f3d3c&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
f51c888972c908cfacf59b47c1afbc0ab8ac&0xb199298d552e55929fd3f3e9063efcf5ea3e5601,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
c69dec0dda858546ea022c91b05ee04566da&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0,0,0,0,0,1,0.0,0.0129442318,-0.0129442318,0.0,0.0,0.0129442318,0.0,0,1,0.0,0,0,0,1
ace70d3790235af448c88547603b945604ea&0x5814ce8d1127b4e31d83517c72d595a15aba32e4,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
3643e89ae9db40719c99aabb444f421fce1f&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
cf79ade5e2c49b9e30d795517a81e0bf00b8&0x51a3a664dadf491740c6d04b7591db0c5d839ea7,0,0,0,0,0,2,0.07,0.0,0.07,0.035,0.04949747468305833,0.0,0.0,2,0,3.0,23858,0,0,0
89b1f9b8a38983c2ba8053269ca62ec9b195&0x28006b24ee4af6e40bf4b9258b9bec50fa02621e,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
4b13b1b798b345b591a4d22e6562d47ea75a&0xee3f07980dcadfa90d7d1852d67531d045dbd140,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4.0,1257873,0,0,0
7bdfbea5bdf14a06c4f39e206b917396809c&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,0,0,0,0,1,0.0,0.02,-0.02,0.0,0.0,0.02,0.0,0,1,0.0,0,0,0,1
38ad9db059b552553b6bd92d96227ba77722&0xbc9ccc8a46d424de38b2e4df5f4a5001321c5d4c,0,5,0,0,0,8,0.0,0.23519999999999996,-0.23519999999999996,0.0,0.0,0.029399999999999996,0.013938263880412081,0,8,0.0,93096,0,0,8
2fb29fb7d3cfee444a200298f468908cc942&0x84c64d4e48c150879fb7ea801ef7f87ef98e05e9,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,0,0,0,0
4d9129d51e4e4a217e45133784e94b896a5f&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,0,0,0,0,0,1,0.0,0.076,-0.076,0.0,0.0,0.076,0.0,0,1,0.0,0,0,0,1
7106f412466f67c3123ee2e511c3f90bf40f&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
14cd6ee289accf82350c8d8487fedb8a0c07&0x1559eb82b62ff00ec71504a98d77865de1361ace,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
2489571d322189246dafa5ebde1f4699f498&0xf51ec8b72c5869282a3830b3f3e08c3b4674d7b0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
5728c8521e6c72422e7b2e475215c057b6aa&0x9423317a48b4b0af453b1f206e96e65abfad3e26,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
1b765fd9e7947aa30b10b1e90395673287b7&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
75f648430679a709e98d2b0cb6250d2887ef&0xe91332f741875ee4b534bfb04ddf2ee1c5fa5b4b,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
7927fbeb3ca7a8deb1ea36dbdcf6b195b8cd&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
cf79ade5e2c49b9e30d795517a81e0bf00b8&0x3606b3b515f3406f49023eaecc20c267f396271f,20,0,0,0,0,23,0.9809521233599671,0.0,0.9809521233599671,0.04265009231999857,0.1024460488696036,0.0,0.0,23,0,24.0,1292843,0,0,0
a0d397db942a1083a4af9c6074ab63bc8c8b&0x7d0dbb57fce63b7be96c74131472964025b8d9c6,12,0,0,0,0,15,1.1099999999999999,0.0,1.1099999999999999,0.074,0.16030328398739327,0.0,0.0,15,0,16.0,3633986,0,0,0
ede482f825fb9cccce8f0fe089f0379eaa2a&0x51b07847a9f4d96a33f8345dcbb716de6026dd3f,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
2489571d322189246dafa5ebde1f4699f498&0xe7b25ce6dd01eb94a833d0c358dee12b18a5417f,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
fa61a10ff892e4ebceb7f4e0fc684c2ce0a9&0x32be343b94f860124dc4fee278fdcbd38c102d88,0,0,0,0,0,2,18.99394317,0.0,18.99394317,9.496971585,8.480998548673076,0.0,0.0,2,0,3.0,1411451,0,0,0
f9c470e1a25d906885cbf7d60052264e1a01&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,1,0.0,0.008117671781913,-0.008117671781913,0.0,0.0,0.008117671781913,0.0,0,1,0.0,0,0,0,1
70fdbe2ba4cf95131626614a1763df805b9e&0x9bf8c94eb8b2ea7434e05ec33b99d233a424db41,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
14cd6ee289accf82350c8d8487fedb8a0c07&0x3d51d4823fa23152936f3790f1d0ff7742398bfe,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
15b8d3ffee3deaae5aa90def8ad826d2e110&0x57831a0c76ba6b4fdcbadd6cb48cb26e8fc15e93,0,40,0,0,0,43,0.0,97.36671,-97.36671,0.0,0.0,2.264342093023256,2.75087615964533,0,43,0.0,2757207,0,0,43
4d5c2e2928dea5f71b9825b8b646686bd200&0xf2f2ee8d5a1306620b9226fe65d94dd798c95e30,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
27d07fc17907b4db788e5adf2ed424addff6&0xb6015ee31095da37f74876740b450e4b8585d79c,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
d3795bab0baa5df1bc6340da7b1615383dcf&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,2,0.0,0.061519240436597,-0.061519240436597,0.0,0.0,0.0307596202182985,0.017229973205378286,0,2,0.0,193896,0,0,2
11b2aabbac8c08c5c3a05030fba0762c5773&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.55,-0.55,0.0,0.0,0.55,0.0,0,1,0.0,0,0,0,1
2ec23dd5dd9602e631b8399fa94c9d134b3a&0xc7b8efae3cdb44d13c43801adbdde79bc24caa4c,0,0,0,0,0,1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
4a6b4ccb1b6faa2625fe562bdd9a23260359&0x86fc81360178a4c50f704a2861a46bb79a78161c,6,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,10.0,9527473,0,0,0
4b686aa8c04921397c5807db9ecedba00a4c&0xba3c91b87b868eabefe7789cbe15c8a23ca921f7,1,0,0,0,0,4,8.0,0.0,8.0,2.0,0.0,0.0,0.0,4,0,5.0,23472,0,0,0
cf79ade5e2c49b9e30d795517a81e0bf00b8&0xdb857f897969904b539641f6df64ccbfd3573ef0,2,0,0,0,0,5,0.8297040178804289,0.0,0.8297040178804289,0.1659408035760858,0.30378503122970907,0.0,0.0,5,0,6.0,454102,0,0,0
4b13b1b798b345b591a4d22e6562d47ea75a&0xab5b065bc2c1d3e07142b076c0e86b92107d6f92,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
4b686aa8c04921397c5807db9ecedba00a4c&0x02637261051b06977d666b35fe7cd4b109f143d9,0,0,0,0,0,1,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
91add5d36c52b9da4b1dec11a04e61318d7a&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
75f648430679a709e98d2b0cb6250d2887ef&0x455f51fc4bb99ad5af421495118839ecf78b9ba4,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4.0,999,0,0,0
afbfe0e925ed2ed7521778753392a552fa2f&0xd5524179cb7ae012f5b642c1d6d700bbaa76b96b,0,7,0,0,0,10,0.0,2.3279084438267628,-2.3279084438267628,0.0,0.0,0.23279084438267628,0.24376149600651537,0,10,0.0,5011506,0,0,10
8aeb3a2b736b780fd1b6c478bb7e1d643170&0x0aec55be6517df72ea8075b577b69a299aa365b6,0,0,0,0,0,1,1.049,0.0,1.049,1.049,0.0,0.0,0.0,1,0,2.0,0,0,0,0
949d99e5211f6c9705d6044f821f8becba75&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
10771af9ca656af840dff83e8264ecf986ca&0x411f7a41ddcb3494d1592b84ebb692017428ea19,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
8f2d746113d0696ce89b35f0d8bf88e0aeca&0x0e00448fa00cd0ba446ff9c58e06ed75824fe05c,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
a6df07540cb5d3d297f0d0d4d84cb52bc8e6&0x8c3355b15704fa8e97a8a687de48db7fa5e3a357,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
0a481a2a9250b4aa6d232d9ccb715bafdb3d&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,1,0.0,0.064980801285327,-0.064980801285327,0.0,0.0,0.064980801285327,0.0,0,1,0.0,0,0,0,1
d8fb3b5778f99e021afa2e41e0614af6af11&0x2e35905217858372933d742ad9067c91d4e27ad0,3,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,7.0,3052648,0,0,0
2fc0ddd59214357e71c53cd7138beced1393&0x459f7854776ed005b6ec63a88f834fdab0b6993e,0,0,0,0,0,1,0.0,2e-06,-2e-06,0.0,0.0,2e-06,0.0,0,1,0.0,0,0,0,1
a9235b08173b7569f83645d2c7fb55e8ccd8&0xe21071069158f1a84b5053684b5251575f35f7f7,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
b5b3992cdb710b6cb542cb4b30ebc7f0e4ed&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.02,-0.02,0.0,0.0,0.02,0.0,0,1,0.0,0,0,0,1
ce16da2877f8c9e00544c93b62ac40631f16&0xc2b0ca851b36be61b470105abd72f9e2510e8ccf,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,733,0,0,0
e099fd30c1390e365e83cf211b3d67bc582e&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
5119faecf7dedd49ea3a99eaac8a5ec238b5&0x51e9244bae3fca7473fe48651dfd7db53aa55856,0,0,0,0,0,2,0.0,0.541926579679632,-0.541926579679632,0.0,0.0,0.270963289839816,0.04216244413631029,0,2,0.0,1756670,0,0,2
aa8fcb6b4a34d41f1ae5e453c64cf165ec14&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b,0,5,0,0,0,8,0.0,5.829477966101693,-5.829477966101693,0.0,0.0,0.7286847457627116,0.25962849070179733,0,8,0.0,1765782,0,0,8
4a6b4ccb1b6faa2625fe562bdd9a23260359&0xd1de20cf726fc31d3f32165b7ae98fcb1b359353,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
39ac676ed1c67a2b268ad7f1e58826e5b0af&0x39c4b17b37df50144aa2f4415eb04c6f4d9fc884,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
14cd6ee289accf82350c8d8487fedb8a0c07&0x85918cdf86f5fd9f0533c8ea63cb0f7315866428,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
c9330cf9ac479d819195794d79ad0c7616e3&0xdf8f5921d6f5dbfc695502c7800a514488d9896c,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
fc160f74328f9b383df2ec589bb3dfd82ba0&0x43bd44c997ea6f588dce46361ace64536ab8db97,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
7c910340dd04058ed2723db0458cc4b12acf&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
7ca5efebcaa5058dc2382f04f341dac8c070&0xb1690c08e213a35ed9bab7b318de14420fb57d8c,0,0,0,0,0,1,0.0,0.00245630787037,-0.00245630787037,0.0,0.0,0.00245630787037,0.0,0,1,0.0,0,0,0,1
0f036ed4788f63fc0fee32873d6a7487b908&0x39410ef4c04575115c410070e0b1585e15a61d0f,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
cf79ade5e2c49b9e30d795517a81e0bf00b8&0xd73d50165862ec46372c76a3977cbf0650907a38,0,0,0,0,0,1,0.01,0.0,0.01,0.01,0.0,0.0,0.0,1,0,2.0,0,0,0,0
